date,R_H,Precipitation,ET,GW1428A,GW1430,GW285,HK4003U,HK4004U,HK4012H,HK4013H,HK4014H,HK4101U,HK4102U,HK4115U,HK4206U,HK4226B,HK4256U,HK4258U,HK4262U,HK4302H,SGU903074482,SGU909128423,SGU912799781,SGU912799806,SGU912799815,SGU912799853
3/21/2020,62,0,2.187877219,,,,,19.72,,,,,,,,18.7,24.42,18.98,18.49,,,,28.7,,,
3/22/2020,57,0,1.98249077,,,,,19.69,,,,,,,,18.67,24.32,18.94,18.46,,,,28.63,,,
3/23/2020,59,0,1.856493356,,17.21,,18.3,19.68,,19.18223853,23.5997275,,,16.219,,18.64,24.22,18.91,18.43,22.96893225,,,28.545,,,
3/24/2020,70,0,2.218333017,,,,,19.68,,,,,,,,18.62,24.11,18.88,18.41,,,,28.49,,,
3/25/2020,73,0,2.622638633,,,,,19.67,,,,,,,,18.59,23.99,18.84,18.39,,,,28.39,,,
3/26/2020,86,0,2.482334552,,,,,19.65,,,,,,,,18.56,23.88,18.8,18.35,,,,28.28,,,27.53
3/27/2020,88,0,2.205328915,,,,,19.64,,,,,,,,18.53,23.78,18.77,18.32,,,,28.15,,,27.39
3/28/2020,85,0,1.875903394,,,,,19.63,,,,,,,,18.5,23.68,18.73,18.29,,,,28.5,,,27.28
3/29/2020,40,0,2.437232867,,,,,19.6,,,,,,,,18.47,23.57,18.69,18.25,,,,27.87,,,27.7
3/30/2020,71,0,2.289355531,,17.19,,18.21,19.61,,18.729953,23.2331537,,,16.89,,18.45,23.47,18.66,18.23,22.51855118,,,27.725,,,27
3/31/2020,49,0,1.773192624,,,,,19.58,,,,,,,,18.41,23.36,18.63,18.18,,,,27.65,,,26.85
4/1/2020,87,0,2.151333648,,17.19,47.71795762,,19.59,,,,,,,,18.4,23.27,18.62,18.18,,,,27.59,,,26.79
4/2/2020,81,0.7,1.950750404,,17.2,,,19.57,,,,,,,,18.39,23.16,18.59,18.16,,,,27.46,,,26.65
4/3/2020,68,0,2.670700646,45.73,,,,19.56,,,,,,,,18.38,23.7,18.57,18.15,,,,27.31,,,26.47
4/4/2020,63,0,1.664815678,,,,,19.51,,,,,,,,18.33,22.79,18.51,18.8,,,,27.14,,,26.29
4/5/2020,92,0,2.605309527,,,,,19.5,,,,,,,,18.28,22.74,18.46,18.4,,,,27.1,,,26.17
4/6/2020,73,0.1,3.679718754,,17.165,,18.135,19.495,,18.2237526,22.537113,,,15.989,,18.255,22.6,18.475,18.3,22.5822128,,,27.25,,,26.9
4/7/2020,87,0,2.50599266,,,,,19.49,,,,,,,,18.26,22.74,18.43,18.1,,,,26.8,,,25.95
4/8/2020,84,0.8,2.264662267,,,,,19.47,,,,,,15.969,,18.2,22.74,18.39,17.97,,29.1876552,21,26.72,,,25.85
4/9/2020,89,0,2.479251697,,,,,19.48,,,,,,,,18.2,22.74,18.37,17.96,,,,26.61,,,25.76
4/10/2020,83,0,2.048382737,,,,,19.46,,,,,,,,18.17,22.75,18.34,17.92,,,,26.51,,,25.65
4/11/2020,75,13,1.424013529,,,,,19.44,,,,,,,,18.15,22.75,18.32,17.9,,,,26.42,,,25.55
4/12/2020,90,0,1.59122908,,,,,19.57,,,,,,,,18.16,22.75,18.36,17.94,,,,26.37,,,25.52
4/13/2020,52,0,2.72128736,,,,,19.62,,,,,,,,18.2,22.75,18.4,17.97,,,,26.25,,,25.39
4/14/2020,38,0.9,2.273652809,,,,,19.6,,,,,,,,18.18,22.75,18.38,17.95,,,,26.17,,,25.31
4/15/2020,87,0,1.866958002,,17.1,,18.1,19.59,,17.89485964,21.9174457,,,15.939,,18.17,22.75,18.38,17.95,21.5471412,,,25.525,,,25.29
4/16/2020,87,0,2.936764311,,,,,19.56,,,,49.12,44.34,,57.28,18.17,22.625,18.37,17.94,,,,25.95,26.92,23.97,25.19
4/17/2020,69,0,2.257866623,,,,,19.54,,,,,,,,18.15,22.48,18.35,17.92,,,,25.95,,,25.9
4/18/2020,64,0,2.09492898,,,,,19.52,,,,,,,,18.13,22.47,18.33,17.9,,,,25.9,,,25.4
4/19/2020,82,0,2.220567905,,,,,19.5,,,,,,,,18.12,22.48,18.31,17.88,,,,25.84,,,24.98
4/20/2020,82,0,2.205251176,,17.1,,18.5,19.49,,17.68812727,22.959873,,,15.879,,18.1,22.44,18.3,17.87,21.538311,,,25.715,,,24.91
4/21/2020,66,0,2.808828956,,,,,19.47,,,,,,,,18.9,22.41,18.28,17.85,,,,25.71,,,24.85
4/22/2020,63,0,2.479117218,,,,,19.46,,,,,,,,18.8,22.46,18.26,17.83,,,,25.66,,,24.8
4/23/2020,84,0,2.532975691,,,,,19.45,,,,,,,,18.6,22.42,18.25,17.82,,,,25.59,,,
4/24/2020,82,0,2.179827552,,,,,19.46,,,,,,,,18.5,22.48,18.24,17.82,,,,25.59,,,
4/25/2020,61,0,2.221111861,,,,,19.43,,,,,,,,18.6,22.45,18.23,17.81,,,,25.51,,,
4/26/2020,84,0.1,1.431081987,,,,,19.42,,,,,,,,18.4,22.46,18.21,17.79,,,,25.48,,,
4/27/2020,69,9,0.755837011,,,,,19.41,,,,,,,,18.3,,18.19,17.77,,,,25.45,,,
4/28/2020,80,6.9,1.058237364,,16.98,,18.9,19.52,,17.5189826,21.461476,,,15.869,,18.4,22.53,18.21,17.78,,,,25.65,,,24.54
4/29/2020,78,0,1.447352157,,,,,19.57,,,,,,,,18.4,22.53,18.22,17.8,2.9736863,,,25.36,,,
4/30/2020,65,6.9,1.324258253,,,,,19.56,,,,,,,,18.4,22.53,18.22,17.79,,,,25.36,,,
5/1/2020,94,5.7,0.837026536,,,,,19.58,,,,,,,,18.5,22.54,18.25,17.82,,,,25.33,,,
5/2/2020,92,4.8,0.996134393,,,,,19.62,,,,,,,,18.7,22.53,18.28,17.85,,,,25.3,,,
5/3/2020,93,0,1.897192057,,,,,19.64,,,,,,,,18.1,22.53,18.32,17.88,,,,25.25,,,
5/4/2020,79,0.3,1.427261122,,16.98,,18.7,19.62,,17.6355493,21.99262111,48.48,44.29,15.869,57.13,18.1,22.55,18.33,17.88,21.4241924,,,25.19,,,
5/5/2020,79,0,1.979409728,,,,,19.61,,,,,,,,18.11,22.53,18.32,17.88,,,,25.185,,23.2,24.37
5/6/2020,67,0,2.086848565,,16.97,,,19.585,,17.5847618,21.97382726,,,15.849,,18.1,22.51,18.32,17.865,2.87842323,27.66795,,25.28,6.19,,
5/7/2020,81,0,2.148937394,,,,18.7,19.59,,,,,,,,18.11,22.5,18.32,17.88,,,2.87,25.26,,,
5/8/2020,85,0,1.843936386,,,,,19.57,,,,,,,,18.11,22.45,18.31,17.87,,,,25.29,,,
5/9/2020,90,0.4,1.746453467,,,,,19.54,,,,,,,,18.9,22.43,18.3,17.86,,,,25.27,,,
5/10/2020,86,4.4,1.144796495,,,,,19.52,,,,,,,,18.8,22.45,18.29,17.85,,,,25.3,,,
5/11/2020,70,0,1.998064021,,,,,19.54,,,,,,,,18.7,22.43,18.27,17.84,,,,25.22,,,
5/12/2020,56,0.3,1.799909529,,,,,19.54,,,,,,,,18.6,22.48,18.26,17.83,,,,25.23,,,
5/13/2020,53,0,1.783426521,,16.95,,18.5,19.51,,17.41561641,21.54156865,,,15.829,,18.5,22.41,18.24,17.81,2.84378222,,,25.115,,,
5/14/2020,59,0,2.001539749,,,,,19.48,,,,,,,,18.3,22.5,18.22,17.79,,,,25.15,,,
5/15/2020,79,0,2.107972459,,,,,19.47,,,,,,,,18.1,22.46,18.19,17.77,,,,25.13,,,
5/16/2020,79,0,2.207391553,,,,,19.45,,,,,,,,18,22.48,18.17,17.75,,,,25.8,,,
5/17/2020,74,0,1.725686082,,,,,19.43,,,,,,,,17.98,22.46,18.15,17.73,,,,25.5,,,
5/18/2020,73,1.4,1.727210825,,,,,19.42,,,,,,,,17.96,22.48,18.12,17.7,,,,24.99,,,
5/19/2020,85,0.3,1.337837547,,16.91,,,19.41,,17.2377481,21.1758853,,,15.799,,17.95,22.46,18.1,17.68,2.62727587,,,24.895,,,
5/20/2020,87,0,1.580147133,,,,,19.39,,,,,,,,17.94,22.38,18.7,17.65,,,,24.88,26.12,,
5/21/2020,81,0,2.010020726,,,,,19.37,,,,,,,,17.94,22.32,,17.63,,,,24.84,,,
5/22/2020,68,3.8,2.636327028,,,,,19.36,,,,,,,,17.89,22.32,,17.6,,,,24.8,,,
5/23/2020,93,9.8,1.293467304,,,,,19.37,,,,,,,,17.87,22.32,,17.58,,,,24.77,,,
5/24/2020,81,2.2,0.803170257,,,,,19.39,,,,,,,,17.86,22.4,,17.56,,,,24.72,,,
5/25/2020,92,0,1.557294076,,,,,19.46,,,,,,,,17.85,22.4,,17.54,,,,24.63,,,
5/26/2020,95,0,1.65609675,,,,,19.44,,,,,,,,17.85,22.36,,17.52,,,,24.59,,,
5/27/2020,85,0,1.795742268,,16.86,,,19.44,,16.96456395,2.75222685,,,15.729,,17.9,22.38,17.97,17.5,2.3684647,,,24.5,,,
5/28/2020,73,0,1.673425699,,,,,19.41,,,,,,,,17.85,22.38,17.89,17.49,,,,24.52,,,
5/29/2020,83,0,1.826749859,,,,,19.39,,,,,,,,17.81,22.38,17.85,17.46,,,,,,,
5/30/2020,68,0,2.386361661,,,,,19.38,,,,,,,,17.77,22.4,17.83,17.43,,,,,,,
5/31/2020,65,0,2.685733145,,,,,19.36,,,,,,,,17.75,22.31,17.8,17.41,,,,,,,
6/1/2020,64,0,2.285323032,,16.83,,,19.35,,16.851884,2.5369755,,,15.679,,17.72,22.35,17.77,17.38,2.473885,,,24.3,,,
6/2/2020,89,0,2.20828776,,,,,19.355,,,,,,,,17.71,22.43,17.76,17.36,,,,,,,
6/3/2020,72,0.5,1.679488954,44.29,16.82,,,19.35,,,,,,,,17.73,22.59,17.74,17.35,,,,,,,
6/4/2020,71,2.9,2.582715812,,,,,19.34,,,,,,,,17.71,22.61,17.73,17.33,,,,,,,
6/5/2020,57,7.2,1.473568655,,,,,19.33,,,,,,,,17.7,22.6,17.7,17.32,,,,,,,
6/6/2020,82,8.3,1.596657647,,,,,19.42,,,,,,,,17.68,22.58,17.69,17.31,,,,,,,
6/7/2020,71,0,1.96653333,,,,,19.44,,,,,,,,17.65,22.53,17.65,17.28,,,,,,,
6/8/2020,75,0,1.447235626,,,,,19.42,,,,,,15.649,,17.62,22.33,17.62,17.25,,,,,,,
6/9/2020,76,0,1.326789059,,16.8,,,19.39,,16.7184694,2.1791435,,,15.69,,17.61,22.32,17.6,17.22,19.6226864,,,23.73,,,
6/10/2020,77,0,1.853549671,,,,,19.37,,,,,,,,17.58,22.31,17.58,17.2,,,,,,,
6/11/2020,65,0,3.71748662,,,,,18.93,,,,48.45,43.79,,56.74,17.56,22.31,17.55,17.18,,,,,24.95,21.69,
6/12/2020,46,0,4.030899719,,16.79,,,19.33,,16.5229842,2.79497,,,15.64,,17.545,22.33,17.525,17.145,,22.31991338,19.83,,,,
6/13/2020,49,0,3.377319472,,,,,19.32,,,,,,,,17.52,22.3,17.5,17.13,,,,,,,
6/14/2020,57,0,2.730783957,,,,,19.29833333,,,,,,,,17.5,22.3388889,17.46933333,17.99375,,,,,,,
6/15/2020,56,0,2.561807414,,,,,19.28541667,,,,,,,,17.49,22.3,17.45291667,17.8666667,,,,23.39,,,
6/16/2020,65,0.5,2.523852634,,,,,19.27458333,,,,,,,,17.47,22.35,17.43583333,17.7416667,,,,,,,
6/17/2020,70,0,1.481015725,,16.75,,,19.25791667,,16.3677912,19.8313288,,,15.5415,,17.47,22.3833333,17.43416667,17.7458333,19.684314,22.238135,,22.85,,,22.59
6/18/2020,80,0,1.801393185,,,,,19.24291667,,,,,,,,17.5,22.3141667,17.52625,17.18875,,,,,,,
6/19/2020,80,4.9,1.972789451,,,,,19.23541667,,,,,,,,17.58,22.29166667,17.635,17.3275,,,,,,,
6/20/2020,90,17.9,1.239646297,,,,,19.28791667,,,,,,,,17.64,22.2841667,17.7958333,17.42458333,,,,,,,
6/21/2020,94,0.5,0.775856834,,,,,19.44,,,,,,,,17.69,22.26875,17.8166667,17.52125,,,,,,,
6/22/2020,69,1.7,1.124325381,,16.7275,,,19.482,,16.2316371,19.82193116,,,15.879,,17.76,22.2683333,17.86791667,17.5975,,,,22.2,,,
6/23/2020,79,0,1.777176052,,,,,19.46478261,,,,,,,,17.79,22.26,17.85375,17.63166667,,,,,,,
6/24/2020,84,0,1.82701276,,16.725,,,19.4228333,,,18.48286917,,,,,17.28,22.25166667,17.63125,17.51625,,,,,,,
6/25/2020,79,0,1.984918704,,,,,19.3925,,,,,,,,17.74,22.27791667,17.79458333,17.56291667,,,,,,,
6/26/2020,72,1,2.041946536,,16.74,,,19.3744,,,19.915942,,,,,17.81791667,22.29416667,17.9541667,17.65875,,,,,,,
6/27/2020,73,6.5,2.279865846,,,,,19.3628333,,,,,,,,17.91375,22.32875,17.96916667,17.72541667,,,,,,,
6/28/2020,82,2.5,1.222634836,,,,,19.59666667,,,,,,,,17.97625,22.32958333,18.628333,17.8128333,,,,,,,
6/29/2020,70,5.5,1.80884821,,16.76,,17.98,19.61541667,,17.8128731,2.272513,,,15.999,,18.4375,22.32958333,18.12541667,17.89166667,,22.523679,19.81,22.77,,,
6/30/2020,84,3.3,1.231246777,,,,,19.66333333,,,,,,,,18.975,22.32958333,18.17125,17.92666667,,,,,,,
